date,post_date,description,original_category,amount,account,account_type,source_file,month_folder,flow_type,category,subcategory,transaction_date
2025-12-05,2025-12-05,JPMORGAN CHASE,DIRECT_PAY,-2695.84,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Mortgage & Student Loans,Shorewood Mortgage,2025-12-05
2025-12-06,2025-12-06,SAFEWAY STORE 1234,Groceries,-36.56,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Groceries,,2025-12-04
2025-12-06,2025-12-06,GOODWILL RETAIL #89,Merchandise,-103.85,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Shopping,,2025-12-05
2025-12-07,2025-12-07,H&M US ONLINE,Shopping,-96.46,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Shopping,,2025-12-06
2025-12-08,2025-12-08,CLAUDE.AI SUBSCRIPTION,Bills & Utilities,-7.58,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Subscriptions,AI Subscriptions,2025-12-05
2025-12-08,2025-12-08,DOMINOS PIZZA 6789,Food & Drink,-45.19,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-07
2025-12-08,2025-12-08,ONLINE TRANSFER,,-93.67,BoA-Checking,checking,BoA-Checking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-08
2025-12-09,2025-12-09,ROSS STORES #567,Shopping,-106.32,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Shopping,,2025-12-06
2025-12-10,2025-12-10,JPMORGAN CHASE,DIRECT_PAY,-268.32,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Car,Subaru Lease,2025-12-10
2025-12-10,2025-12-10,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1267.98,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,cc_payment,cc_payment,,2025-12-10
2025-12-10,2025-12-10,POS PURCHASE,,-84.74,BoA-Checking,checking,BoA-Checking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-10
2025-12-12,2025-12-12,Zelle Payment to Alex,ZELLE,-78.19,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-12
2025-12-13,2025-12-13,PHO BAC SUP SHOP,Food & Drink,-29.54,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-11
2025-12-13,2025-12-13,STARBUCKS #12345,Food & Drink,-20.55,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Restaurants,,2025-12-10
2025-12-13,2025-12-13,SKECHERS USA 456,Shopping,-118.79,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Shopping,,2025-12-11
2025-12-15,2025-12-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3030.35,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,income,Income,Michael Salary,2025-12-15
2025-12-15,2025-12-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1236.15,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,income,Income,Viviana Salary,2025-12-15
2025-12-15,2025-12-15,MCDONALDS F12345,Food & Drink,-18.2,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-13
2025-12-15,2025-12-15,IKEA SEATTLE,Shopping,-15.9,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Shopping,,2025-12-12
2025-12-16,2025-12-16,AIRBNB * HM1ABC2DE,Travel,-361.11,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Travel,Lodging,2025-12-15
2025-12-17,2025-12-17,MOD PIZZA SEATTLE,Dining,-37.4,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-16
2025-12-17,2025-12-17,MCDONALDS F12345,Food & Drink,-6.22,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-16
2025-12-17,2025-12-17,UBER *TRIP,Travel,-247.1,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Travel,Rideshare & Transit,2025-12-16
2025-12-17,2025-12-17,From Checking - 1234,OTHER,376.41,SoFi-JointSavings,savings,SOFI-JointSavings_Dec25.csv,Dec25,internal_transfer,internal_transfer,,2025-12-17
2025-12-18,2025-12-18,DOMINOS PIZZA 6789,Food & Drink,-37.39,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-15
2025-12-18,2025-12-18,HULU *LIVE TV,Bills & Utilities,-12.13,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-15
2025-12-18,2025-12-18,NETFLIX.COM,Phone/Cable,-10.5,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Subscriptions,,2025-12-15
2025-12-18,2025-12-18,POS PURCHASE,,-69.45,BoA-Checking,checking,BoA-Checking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-18
2025-12-19,2025-12-19,WHOLEFDS MKT #10567,Groceries,-103.14,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-18
2025-12-19,2025-12-19,UNITED AIRLINES 0161234,Travel,-228.35,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Travel,Flights,2025-12-17
2025-12-20,2025-12-20,CHIPOTLE 2345,Dining,-40.81,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-19
2025-12-20,2025-12-20,PHO BAC SUP SHOP,Dining,-9.28,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-17
2025-12-20,2025-12-20,INTEREST PAYMENT,INTEREST_EARNED,44.83,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,income,Income,Other Income,2025-12-20
2025-12-21,2025-12-21,PANERA BREAD #4567,Dining,-46.21,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-20
2025-12-21,2025-12-21,DIRECT_PAY UTILITIES,DIRECT_PAY,-131.1,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-21
2025-12-21,2025-12-21,ALDI STORE 09876,Groceries,-129.79,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-18
2025-12-21,2025-12-21,CLAUDE.AI SUBSCRIPTION,Bills & Utilities,-13.87,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Subscriptions,AI Subscriptions,2025-12-18
2025-12-22,2025-12-22,THAI BAMBOO REST,Dining,-35.48,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-20
2025-12-22,2025-12-22,Zelle Payment to Sam,ZELLE,-206.45,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-22
2025-12-22,2025-12-22,SEATTLE AQUARIUM,Entertainment,-15.84,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Fun & Entertainment,,2025-12-19
2025-12-22,2025-12-22,THAI BAMBOO REST,Food & Drink,-43.62,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-19
2025-12-24,2025-12-24,APPLE.COM/BILL,Phone/Cable,-5.02,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Subscriptions,,2025-12-22
2025-12-24,2025-12-24,IKEA SEATTLE,,-73.19,Alaska,credit_card,Alaska_Dec25.csv,Dec25,spending,Shopping,,2025-12-24
2025-12-25,2025-12-25,MCDONALDS F12345,Food & Drink,-10.59,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-23
2025-12-25,2025-12-25,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1021.89,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,cc_payment,cc_payment,,2025-12-25
2025-12-25,2025-12-25,ALDI STORE 09876,Groceries,-118.93,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Groceries,,2025-12-22
2025-12-25,2025-12-25,PANERA BREAD #4567,Food & Drink,-32.79,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-22
2025-12-25,2025-12-25,STARBUCKS #12345,Dining,-28.07,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-22
2025-12-27,2025-12-27,SAFEWAY STORE 1234,Groceries,-53.53,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-25
2025-12-27,2025-12-27,DROPBOX*PLAN,Bills & Utilities,-6.46,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Subscriptions,,2025-12-26
2025-12-27,2025-12-27,GOODWILL RETAIL #89,Shopping,-42.52,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Shopping,,2025-12-25
2025-12-27,2025-12-27,PANERA BREAD #4567,Food & Drink,-16.18,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-24
2025-12-27,2025-12-27,AMAZON.COM*1A2B3C,Shopping,-38.03,AmazonPrime,credit_card,AmazonPrime_Dec25.CSV,Dec25,spending,Shopping,,2025-12-24
2025-12-28,2025-12-28,INTEREST PAYMENT,,5.15,BoA-Checking,checking,BoA-Checking_Dec25.csv,Dec25,income,Income,Other Income,2025-12-28
2025-12-28,2025-12-28,INTEREST PAYMENT,INTEREST_EARNED,17.06,SoFi-JointSavings,savings,SOFI-JointSavings_Dec25.csv,Dec25,income,Income,Other Income,2025-12-28
2025-12-28,2025-12-28,INTEREST PAYMENT,,5.23,BoA-Savings,savings,BoA-Savings_Dec25.csv,Dec25,income,Income,Other Income,2025-12-28
2025-12-29,2025-12-29,DIRECT_PAY UTILITIES,DIRECT_PAY,-151.11,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-29
2025-12-29,2025-12-29,PANERA BREAD #4567,Dining,-30.05,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-29
2025-12-30,2025-12-30,DIRECT_PAY UTILITIES,DIRECT_PAY,-131.42,SoFi-JointChecking,checking,SOFI-JointChecking_Dec25.csv,Dec25,spending,Unclassified,,2025-12-30
2025-12-30,2025-12-30,PANERA BREAD #4567,Dining,-38.0,VentureX,credit_card,VentureX_Dec25.csv,Dec25,spending,Restaurants,,2025-12-30
2025-12-30,2025-12-30,DOMINOS PIZZA 6789,Food & Drink,-18.09,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Unclassified,,2025-12-30
2025-12-31,2025-12-31,WHOLEFDS MKT #10567,Groceries,-102.82,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Groceries,,2025-12-29
2025-12-31,2025-12-31,MUSEUM OF POP CULTURE,Entertainment,-41.25,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Fun & Entertainment,,2025-12-28
2025-12-31,2025-12-31,UNITED AIRLINES 0161234,Travel,-169.53,Aeroplan,credit_card,Aeroplan_Dec25.CSV,Dec25,spending,Travel,Flights,2025-12-30
2026-01-01,2026-01-01,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1427.56,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,income,Income,Viviana Salary,2026-01-01
2026-01-01,2026-01-01,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3083.63,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,income,Income,Michael Salary,2026-01-01
2026-01-02,2026-01-02,H&M US ONLINE,Merchandise,-10.32,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Shopping,,2026-01-01
2026-01-02,2026-01-02,ONLINE TRANSFER,,-112.31,BoA-Checking,checking,BoA-Checking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-02
2026-01-02,2026-01-02,IKEA SEATTLE,Shopping,-115.79,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Shopping,,2026-01-01
2026-01-03,2026-01-03,H&M US ONLINE,Shopping,-41.77,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Shopping,,2026-01-01
2026-01-03,2026-01-03,GOODWILL RETAIL #89,,-115.48,Alaska,credit_card,Alaska_Jan26.csv,Jan26,spending,Shopping,,2026-01-03
2026-01-04,2026-01-04,IC* INSTACART GROCERIES,Groceries,-117.83,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-03
2026-01-05,2026-01-05,IKEA SEATTLE,Shopping,-91.28,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Shopping,,2026-01-02
2026-01-05,2026-01-05,JPMORGAN CHASE,DIRECT_PAY,-2416.83,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Mortgage & Student Loans,Shorewood Mortgage,2026-01-05
2026-01-06,2026-01-06,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-974.42,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,cc_payment,cc_payment,,2026-01-06
2026-01-06,2026-01-06,PANERA BREAD #4567,Dining,-27.24,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Restaurants,,2026-01-05
2026-01-07,2026-01-07,SKECHERS USA 456,Shopping,-93.54,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Shopping,,2026-01-04
2026-01-07,2026-01-07,NETFLIX.COM,Phone/Cable,-7.26,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Subscriptions,,2026-01-04
2026-01-07,2026-01-07,SKECHERS USA 456,Shopping,-110.5,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Shopping,,2026-01-04
2026-01-07,2026-01-07,COSTCO WHSE #0045,Groceries,-49.42,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-05
2026-01-09,2026-01-09,ROSS STORES #567,Shopping,-115.23,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Shopping,,2026-01-07
2026-01-09,2026-01-09,GOODWILL RETAIL #89,,-38.67,Alaska,credit_card,Alaska_Jan26.csv,Jan26,spending,Shopping,,2026-01-09
2026-01-09,2026-01-09,IKEA SEATTLE,Shopping,-51.16,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Shopping,,2026-01-07
2026-01-09,2026-01-09,PHO BAC SUP SHOP,Dining,-13.11,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Restaurants,,2026-01-06
2026-01-10,2026-01-10,STARBUCKS #12345,,-33.46,Alaska,credit_card,Alaska_Jan26.csv,Jan26,spending,Restaurants,,2026-01-10
2026-01-10,2026-01-10,MCDONALDS F12345,Food & Drink,-32.29,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-09
2026-01-10,2026-01-10,JPMORGAN CHASE,DIRECT_PAY,-240.57,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Car,Subaru Lease,2026-01-10
2026-01-11,2026-01-11,UBER *TRIP,Travel,-401.53,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Travel,Rideshare & Transit,2026-01-10
2026-01-11,2026-01-11,PHO BAC SUP SHOP,Food & Drink,-30.25,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-10
2026-01-11,2026-01-11,ONLINE TRANSFER,,-115.84,BoA-Checking,checking,BoA-Checking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-11
2026-01-11,2026-01-11,DROPBOX*PLAN,Bills & Utilities,-12.71,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Subscriptions,,2026-01-08
2026-01-12,2026-01-12,MCDONALDS F12345,Food & Drink,-37.69,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-10
2026-01-12,2026-01-12,GOODWILL RETAIL #89,Shopping,-43.73,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Shopping,,2026-01-11
2026-01-12,2026-01-12,WA PARKS RESERVATIONS,Entertainment,-29.0,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Fun & Entertainment,,2026-01-10
2026-01-13,2026-01-13,SKECHERS USA 456,Merchandise,-82.18,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Shopping,,2026-01-12
2026-01-14,2026-01-14,THAI BAMBOO REST,Food & Drink,-23.15,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-11
2026-01-14,2026-01-14,TRADER JOES #123,Groceries,-139.5,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-11
2026-01-15,2026-01-15,PANERA BREAD #4567,Food & Drink,-28.67,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-13
2026-01-15,2026-01-15,OPENAI *CHATGPT PLUS,Bills & Utilities,-11.42,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Subscriptions,AI Subscriptions,2026-01-13
2026-01-15,2026-01-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1531.62,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,income,Income,Viviana Salary,2026-01-15
2026-01-15,2026-01-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,2484.15,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,income,Income,Michael Salary,2026-01-15
2026-01-15,2026-01-15,PANERA BREAD #4567,Dining,-8.85,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Restaurants,,2026-01-14
2026-01-15,2026-01-15,THAI BAMBOO REST,Food & Drink,-39.0,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-12
2026-01-17,2026-01-17,MOD PIZZA SEATTLE,Food & Drink,-7.97,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-14
2026-01-17,2026-01-17,PANERA BREAD #4567,Food & Drink,-18.63,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-16
2026-01-18,2026-01-18,From Checking - 1234,OTHER,638.11,SoFi-JointSavings,savings,SOFI-JointSavings_Jan26.csv,Jan26,internal_transfer,internal_transfer,,2026-01-18
2026-01-19,2026-01-19,PANERA BREAD #4567,,-47.59,Alaska,credit_card,Alaska_Jan26.csv,Jan26,spending,Unclassified,,2026-01-19
2026-01-19,2026-01-19,ONLINE TRANSFER,,-93.24,BoA-Checking,checking,BoA-Checking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-19
2026-01-20,2026-01-20,WHOLEFDS MKT #10567,Groceries,-90.23,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-18
2026-01-20,2026-01-20,ROSS STORES #567,Merchandise,-68.47,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Shopping,,2026-01-17
2026-01-21,2026-01-21,MOD PIZZA SEATTLE,Food & Drink,-31.11,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-20
2026-01-24,2026-01-24,PANERA BREAD #4567,Food & Drink,-37.1,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-23
2026-01-24,2026-01-24,NETFLIX.COM,Phone/Cable,-5.89,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Subscriptions,,2026-01-22
2026-01-24,2026-01-24,MOD PIZZA SEATTLE,Food & Drink,-44.42,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-23
2026-01-25,2026-01-25,QFC #5678,Groceries,-20.34,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-22
2026-01-26,2026-01-26,MCDONALDS F12345,Food & Drink,-27.16,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-25
2026-01-26,2026-01-26,DISNEY PLUS,Bills & Utilities,-8.85,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Subscriptions,,2026-01-23
2026-01-26,2026-01-26,VENMO PAYMENT,DIRECT_PAY,-182.78,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-26
2026-01-27,2026-01-27,MOD PIZZA SEATTLE,Dining,-13.73,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Restaurants,,2026-01-24
2026-01-27,2026-01-27,QFC #5678,Groceries,-44.3,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-24
2026-01-28,2026-01-28,WHOLEFDS MKT #10567,Groceries,-89.34,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Groceries,,2026-01-27
2026-01-28,2026-01-28,CHIPOTLE 2345,Dining,-38.1,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Restaurants,,2026-01-27
2026-01-28,2026-01-28,PHO BAC SUP SHOP,Food & Drink,-15.95,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-25
2026-01-28,2026-01-28,INTEREST PAYMENT,,6.58,BoA-Savings,savings,BoA-Savings_Jan26.csv,Jan26,income,Income,Other Income,2026-01-28
2026-01-28,2026-01-28,INTEREST PAYMENT,,4.62,BoA-Checking,checking,BoA-Checking_Jan26.csv,Jan26,income,Income,Other Income,2026-01-28
2026-01-28,2026-01-28,TRADER JOES #123,Groceries,-51.24,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-27
2026-01-28,2026-01-28,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1290.52,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,cc_payment,cc_payment,,2026-01-28
2026-01-28,2026-01-28,Zelle Payment to Alex,ZELLE,-271.59,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-28
2026-01-28,2026-01-28,INTEREST PAYMENT,INTEREST_EARNED,13.21,SoFi-JointSavings,savings,SOFI-JointSavings_Jan26.csv,Jan26,income,Income,Other Income,2026-01-28
2026-01-29,2026-01-29,CHIPOTLE 2345,Dining,-28.01,VentureX,credit_card,VentureX_Jan26.csv,Jan26,spending,Restaurants,,2026-01-29
2026-01-29,2026-01-29,DIRECT_PAY UTILITIES,DIRECT_PAY,-103.2,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-29
2026-01-30,2026-01-30,Zelle Payment to Alex,ZELLE,-214.8,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-30
2026-01-30,2026-01-30,TRADER JOES #123,Groceries,-87.31,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Groceries,,2026-01-28
2026-01-30,2026-01-30,PANERA BREAD #4567,Food & Drink,-23.37,Aeroplan,credit_card,Aeroplan_Jan26.CSV,Jan26,spending,Unclassified,,2026-01-29
2026-01-30,2026-01-30,Zelle Payment to Alex,ZELLE,-92.04,SoFi-JointChecking,checking,SOFI-JointChecking_Jan26.csv,Jan26,spending,Unclassified,,2026-01-30
2026-01-31,2026-01-31,SAFEWAY STORE 1234,Groceries,-49.74,AmazonPrime,credit_card,AmazonPrime_Jan26.CSV,Jan26,spending,Groceries,,2026-01-31
2026-02-01,2026-02-01,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1398.59,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,income,Income,Viviana Salary,2026-02-01
2026-02-01,2026-02-01,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,2864.39,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,income,Income,Michael Salary,2026-02-01
2026-02-03,2026-02-03,STARBUCKS #12345,Dining,-18.41,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Restaurants,,2026-02-01
2026-02-03,2026-02-03,GOODWILL RETAIL #89,Shopping,-102.42,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Shopping,,2026-02-01
2026-02-03,2026-02-03,THAI BAMBOO REST,Food & Drink,-15.75,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Unclassified,,2026-02-02
2026-02-04,2026-02-04,MCDONALDS F12345,Dining,-20.63,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Restaurants,,2026-02-03
2026-02-04,2026-02-04,CHIPOTLE 2345,,-41.67,Alaska,credit_card,Alaska_Feb26.csv,Feb26,spending,Restaurants,,2026-02-04
2026-02-04,2026-02-04,WHOLEFDS MKT #10567,Groceries,-52.25,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Groceries,,2026-02-03
2026-02-04,2026-02-04,MCDONALDS F12345,,-45.06,Alaska,credit_card,Alaska_Feb26.csv,Feb26,spending,Unclassified,,2026-02-04
2026-02-05,2026-02-05,STARBUCKS #12345,Food & Drink,-31.07,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Restaurants,,2026-02-03
2026-02-05,2026-02-05,STARBUCKS #12345,Food & Drink,-13.87,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Restaurants,,2026-02-04
2026-02-05,2026-02-05,JPMORGAN CHASE,DIRECT_PAY,-2538.62,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,spending,Mortgage & Student Loans,Shorewood Mortgage,2026-02-05
2026-02-05,2026-02-05,SKECHERS USA 456,Shopping,-73.63,AmazonPrime,credit_card,AmazonPrime_Feb26.CSV,Feb26,spending,Shopping,,2026-02-03
2026-02-05,2026-02-05,THAI BAMBOO REST,Food & Drink,-46.69,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Unclassified,,2026-02-03
2026-02-06,2026-02-06,PANERA BREAD #4567,Dining,-27.45,VentureX,credit_card,VentureX_Feb26.csv,Feb26,spending,Restaurants,,2026-02-04
2026-02-07,2026-02-07,VENMO PAYMENT,DIRECT_PAY,-233.13,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-07
2026-02-07,2026-02-07,MCDONALDS F12345,Food & Drink,-37.07,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Unclassified,,2026-02-05
2026-02-07,2026-02-07,DIRECT_PAY UTILITIES,DIRECT_PAY,-189.89,SoFi-JointChecking,checking,SOFI-JointChecking_Feb26.csv,Feb26,spending,Unclassified,,2026-02-07
2026-02-08,2026-02-08,DROPBOX*PLAN,Bills & Utilities,-7.77,Aeroplan,credit_card,Aeroplan_Feb26.CSV,Feb26,spending,Subscriptions,,2026-02-06
